participantId,date,ipCountry,ipRegion,instructionsLocale,browserLocale,retake,gender,countryGrow,countryLive,multinational,country1,country2,country3,country4,country5,education,lang0,lang1,fluency1,lang2,fluency2,age,colorBlindness,colorBlindnessOther,colorWork,colorWorkDetails,readingAboutColor,surroundingBrightness,surroundingBrightIDK,monitorBrightness,monitorBrightIDK,backgroundColor,displayColorSpace
b69df2c4-41cf-415d-8038-e6be00b149bd,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,Kannada (ಕನ್ನಡ),English (English),very well,"Hindi (हिन्दी, हिंदी)",well,20,none,,no,,no,7,,50,,white,rgb
c92b6a20-8fdc-46e1-9150-a32ac787ac0c,2026,India,,en,en,no,female,India,India,,,,,,,complete-primary,English (English),Gujarati (ગુજરાતી),fluently,"Hindi (हिन्दी, हिंदी)",well,14,none,,no,,no,0,,10,,white,rgb
dbf563ae-a9af-4fc5-b59e-cd3d4acd1855,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,"Hindi (हिन्दी, हिंदी)",English (English),well,Marathi (Marāṭhī) (मराठी),well,18,none,,no,,no,0,,19,,white,rgb
626c96c6-9d32-43d2-8030-1ec2bb750d14,2026,Bulgaria,,en,en,no,female,Bulgaria,Bulgaria,,,,,,,incomplete-sec-high,Bulgarian (български език),English (English),very well,Spanish (español),fluently,17,none,,no,,no,60,,22,,white,rgb
b6ecc372-33b5-495b-869d-456326bf53cd,2026,Germany,,en,de,no,female,Germany,Germany,,,,,,,university-degree,German (Deutsch),English (English),fluently,Spanish (español),at beginner's level,25,none,,no,,no,7,,69,,white,rgb
b58f891a-93ae-4d64-9ab1-a68213929610,2026,Bangladesh,,en,en,no,female,Bangladesh,Bangladesh,,,,,,,incomplete-sec-high,"Bengali, Bangla (বাংলা)",English (English),very well,"Hindi (हिन्दी, हिंदी)",well,15,none,,no,,no,50,true,51,true,white,rgb
dd0157b4-48f2-40eb-a9a0-d3b5ace20bff,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),Kannada (ಕನ್ನಡ),fluently,"Hindi (हिन्दी, हिंदी)",fluently,28,none,,yes,,no,16,,22,,black,rgb
343f70e4-6d92-4eb8-ab72-1b1b78862c82,2026,United Kingdom,,en,en,no,female,India,United Kingdom,,,,,,,incomplete-sec-high,Tamil (தமிழ்),English (English),fluently,"French (français, langue française)",at beginner's level,14,,,,,,60,,26,,white,rgb
81d34c7f-e2b4-4c66-88ca-f93b0493f11c,2026,North Macedonia,,en,en,no,female,Macedonia,Macedonia,,,,,,,incomplete-grad,Macedonian (македонски јазик),English (English),fluently,Spanish (español),at beginner's level,25,none,,yes,,no,47,,100,,white,rgb
3c4d08b2-7d23-45e2-9641-2ba42bbbe438,2026,India,,en,en,no,female,India,India,,,,,,,complete-primary,English (English),Gujarati (ગુજરાતી),fluently,"Hindi (हिन्दी, हिंदी)",well,14,none,,no,,no,21,,24,,white,rgb
065b2901-8309-4368-91d1-09ece9df8daa,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",fluently,"French (français, langue française)",at beginner's level,21,,,,,,11,,7,,white,rgb
2b89304e-5c02-4eca-b10b-1e09003f84c9,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Marathi (Marāṭhī) (मराठी),well,17,none,,no,,no,0,,1,,white,rgb
3cdf13d2-97a4-4237-b22b-215f7d1a3cf6,2026,Oman,,en,en,no,female,Oman,Oman,,,,,,,incomplete-sec-high,English (English),Gujarati (ગુજરાતી),fluently,"Hindi (हिन्दी, हिंदी)",very well,18,none,,no,,no,49,true,47,,white,rgb
7e6664ba-ffe9-48ae-b0e4-4e60ec952ada,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,"Hindi (हिन्दी, हिंदी)",English (English),fluently,Kannada (ಕನ್ನಡ),well,19,none,,no,,no,55,true,63,,white,rgb
62a51518-63c2-4f07-a9ed-b3f88632525b,2026,Italy,,en,it,no,female,Italy,Italy,,,,,,,complete-grad,Italian (italiano),English (English),fluently,"French (français, langue française)",at beginner's level,32,none,,no,,no,36,,13,,white,p3
fcdc7974-3cc3-496f-94fb-bfc6ba6082a7,2026,Pakistan,,en,en,no,female,Pakistan,Pakistan,,,,,,,complete-grad,English (English),Urdu (اردو),fluently,"Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)",well,23,none,,no,,no,23,,37,,black,rgb
7204821a-e4f4-44d4-a5f7-0e8cb215ee1f,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",well,,,23,none,,yes,,no,0,,53,,black,rgb
6816c9bf-16e4-41b0-b47a-0dd3c09ac680,2026,Bulgaria,,en,en,no,female,Bulgaria,Bulgaria,,,,,,,incomplete-sec-high,Bulgarian (български език),English (English),fluently,Japanese (日本語 (にほんご)),at beginner's level,16,none,,no,,no,10,,72,,white,rgb
891f3c78-6445-4fd3-afeb-dc355d8b93b5,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,Gujarati (ગુજરાતી),Malayalam (മലയാളം),fluently,English (English),fluently,25,none,,,,no,50,,50,,white,p3
6c4b0018-2246-4172-8dbf-a84d43d1a1db,2026,Denmark,,en,en,no,female,Turkey,Sweden,,,,,,,university-degree,Turkish (Türkçe),English (English),very well,,,32,none,,no,,no,53,true,43,,white,p3
1a783ea8-73d1-4bba-b95f-efd16867a33b,2026,Canada,,en,en,no,female,Canada,Canada,,,,,,,university-degree,English (English),"Chinese (中文 (Zhōngwén), 汉语, 漢語)",at beginner's level,,,34,none,,no,,no,85,,65,,white,rgb
1a8d1bc8-1dc7-48ce-98f0-80355a569c83,2026,India,,en,en,no,male,India,India,,,,,,,complete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",very well,,,16,none,,no,,no,53,,25,,white,rgb
2d15a738-5486-4009-97c4-e1dfb556ac73,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,English (English),"Hindi (हिन्दी, हिंदी)",fluently,,,29,none,,no,,no,50,,64,,black,p3
cc1ade39-6a3a-49e5-9ef7-92ddc9b71943,2026,Lebanon,,en,en,no,male,Lebanon,Lebanon,,,,,,,incomplete-grad,Arabic (العربية),English (English),fluently,"French (français, langue française)",fluently,20,none,,no,,no,39,,7,,white,p3
c0019b15-d94a-4b06-a981-843c851401f6,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,telugu,,,,,22,,,,,,50,,50,,white,rgb
f3ec4ba5-60ad-4b64-a46d-fa605de1048a,2026,India,,en,en,no,female,India,India,,,,,,,complete-primary,English (English),Gujarati (ગુજરાતી),fluently,"Hindi (हिन्दी, हिंदी)",well,14,none,,no,,no,33,,8,,black,rgb
55ac501b-3ef1-4a6a-a8f9-a6cebac006ce,2026,United Arab Emirates,,en,en,no,female,India,Kuwait,,,,,,,complete-sec-high,English (English),Malayalam (മലയാളം),very well,English (English),fluently,26,none,,no,,no,95,true,74,,white,rgb
99f73a80-be79-4083-b1a8-dd2dadf1ed25,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,"Bengali, Bangla (বাংলা)",English (English),fluently,,,22,,,,,,50,,50,,white,rgb
30e30b60-2a53-4beb-bb4b-b783b947cc8d,2026,Pakistan,,en,en,no,female,Pakistan,Pakistan,,,,,,,incomplete-grad,Urdu (اردو),"Sindhi (सिन्धी, سنڌي، سندھی‎)",very well,"Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)",well,16,none,,yes,,no,70,,8,,white,rgb
8d12954c-f278-439b-ae35-3bf15d1fbbd7,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Telugu (తెలుగు),fluently,31,none,,no,,no,77,,48,,white,p3
307eefa6-b30a-4c6c-b9c9-97ecc4fe2087,2026,Denmark,,en,en,no,female,Denmark,Denmark,,,,,,,incomplete-sec-high,Danish (dansk),English (English),fluently,German (Deutsch),well,18,none,,no,,no,40,,43,,white,p3
898de70d-597f-45de-b74a-31a1de575488,2026,India,,en,en,yes,female,India,India,,,,,,,complete-primary,English (English),Gujarati (ગુજરાતી),fluently,"Hindi (हिन्दी, हिंदी)",well,14,none,,no,,no,35,,37,,white,rgb
e00ae3e1-a741-4007-a7ac-70f8c8cf254d,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,English (English),Telugu (తెలుగు),well,"Hindi (हिन्दी, हिंदी)",well,30,none,,no,,no,0,,7,true,black,rgb
91a3cf39-16af-4eb2-8cd2-902d182ac8d7,2026,India,,en,en,no,male,India,India,,,,,,,incomplete-grad,Malayalam (മലയാളം),English (English),fluently,"Hindi (हिन्दी, हिंदी)",at beginner's level,19,none,,yes,,no,58,,85,,white,rgb
f5143a14-cd15-4335-9c2a-6578f2f79b74,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,Marathi (Marāṭhī) (मराठी),English (English),fluently,"Hindi (हिन्दी, हिंदी)",fluently,30,none,,no,,no,13,,13,,white,rgb
1517174f-69fa-4025-883c-cc5b463b3b49,2026,Qatar,,en,en,no,female,Qatar,Georgia,,,,,,,university-degree,Malayalam (മലയാളം),,fluently,"Hindi (हिन्दी, हिंदी)",at beginner's level,23,none,,no,,no,28,,47,,white,rgb
de25fca9-2ab8-4d9b-afb9-ac272fd5ec31,2026,Philippines,,en,en,no,non-binary,Philippines,Philippines,,,,,,,university-degree,Tagalog (Wikang Tagalog),English (English),fluently,Thai (ไทย),well,26,,,no,,no,50,,50,,white,rgb
33ef96ef-833d-4b14-b1b6-e3c46fa9c5ce,2026,India,,en,en,no,male,India,India,,,,,,,complete-sec-high,Malayalam (മലയാളം),English (English),very well,"Hindi (हिन्दी, हिंदी)",well,16,none,,no,,no,69,,12,,white,rgb
47631853-0c3b-4bc2-acda-615518ccf9c8,2026,Bahrain,,en,en,yes,female,Bahrain,Bahrain,,,,,,,complete-sec-high,English (English),Malayalam (മലയാളം),very well,"Hindi (हिन्दी, हिंदी)",at beginner's level,17,,,,,,50,true,11,,black,rgb
60e6dc5b-96ac-4aed-a3e4-babfaa067cfe,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),Tamil (தமிழ்),very well,"Hindi (हिन्दी, हिंदी)",well,36,none,,no,,no,6,,0,,black,rgb
e4ce4f92-7f58-4241-b4b6-004842e2112e,2026,Germany,,en,en,no,male,Germany,Germany,,,,,,,incomplete-sec-high,German (Deutsch),English (English),fluently,"French (français, langue française)",well,15,none,,no,,no,8,,0,,white,rgb
59c88170-2c66-47e8-8c1b-539c0d5e3433,2026,India,,en,en,no,female,India,Canada,,,,,,,university-degree,"Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)",,,,,19,,,,,,52,,50,,white,p3
e35f59e8-2989-4372-b9e2-b7de28814603,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),Malayalam (മലയാളം),fluently,"Hindi (हिन्दी, हिंदी)",very well,20,none,,no,,no,59,,30,,white,p3
9dc1ebba-a940-49fe-a9f8-5ecf1a3d8c21,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),,,,,25,none,,no,,,20,,27,,black,rgb
384b0e42-e146-4a34-a969-5d297176436b,2026,Germany,,en,en,no,male,Germany,Germany,,,,,,,complete-sec-high,German (Deutsch),English (English),very well,Spanish (español),at beginner's level,16,none,,no,,no,9,,100,,white,rgb
34360f1e-1ee8-4b5d-b4f1-b5dd86d27f00,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,"Hindi (हिन्दी, हिंदी)",English (English),fluently,"French (français, langue française)",at beginner's level,18,none,,no,,no,0,,100,,white,p3
1b322f9a-aece-4c7b-b3c6-2ed4993723a8,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,Gujarati (ગુજરાતી),"Hindi (हिन्दी, हिंदी)",fluently,English (English),very well,18,none,,no,,no,74,,18,,white,p3
598ef740-8899-4590-a960-15d8d2876136,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",very well,English (English),very well,17,none,,no,,no,69,,98,,black,rgb
0d858bf7-c1a5-4acc-bac8-4aee9ae2b6a5,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,Marathi (Marāṭhī) (मराठी),"Hindi (हिन्दी, हिंदी)",fluently,English (English),fluently,27,,,,,,45,,36,,white,rgb
39ada171-261a-4b43-803e-1c43fe9a7d98,2026,New Zealand,,en,en,no,female,New Zealand,New Zealand,,,,,,,university-no-degree,English (English),Samoan (gagana fa'a Samoa),well,,,18,none,,no,,no,100,,0,,white,rgb
ec21c88b-1426-46a9-a436-b86da6cba084,2026,Australia,,en,en,no,female,Australia,Australia,,,,,,,university-degree,English (English),,,,,26,,,,,,50,,50,,black,rgb
f231cd2e-7248-4db0-96eb-54b8f0921ed4,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",well,"Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)",at beginner's level,37,red-green,,no,,no,5,,80,,white,rgb
51e0ba05-2c8a-4f04-a75c-1a364065072a,2026,Canada,,en,en,no,female,India,Canada,,,,,,,university-degree,Gujarati (ગુજરાતી),"Hindi (हिन्दी, हिंदी)",fluently,English (English),fluently,29,none,,no,,no,50,,28,,white,p3
f5ac6f6c-9f08-4381-a122-af3f0b18d819,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,"Bengali, Bangla (বাংলা)","Hindi (हिन्दी, हिंदी)",very well,English (English),very well,18,none,,no,,no,70,,24,,white,rgb
3cf5da0e-8e8e-43a9-b5be-2af340839b54,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),Nepali (नेपाली),well,English (English),fluently,20,,,yes,,no,49,,100,,black,p3
59ca73f7-367c-49b0-bcf2-3c8fee220814,2026,India,,en,en,no,female,India,India,,,,,,,incomplete-sec-high,English (English),English (English),well,,,15,none,,no,,no,56,,14,true,white,rgb
e7c060fe-e368-44d9-bc4c-b678c5bb4ffc,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,"Hindi (हिन्दी, हिंदी)",,,,,25,,,,,,94,,50,,white,rgb
5611a91d-cdf1-4aac-991a-d983a2cf4f79,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,Gujarati (ગુજરાતી),English (English),well,"Hindi (हिन्दी, हिंदी)",very well,24,none,,no,,no,61,,29,,white,p3
90086390-2004-418b-866f-8d3edfa6aca5,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,English (English),Marathi (Marāṭhī) (मराठी),fluently,"Hindi (हिन्दी, हिंदी)",fluently,21,none,,no,,no,64,,100,,black,p3
c4235140-dd53-4258-adfc-c45b3d82d853,2026,India,,en,en,no,female,India,India,,,,,,,incomplete-sec-high,English (English),"Bengali, Bangla (বাংলা)",fluently,"Hindi (हिन्दी, हिंदी)",very well,17,none,,no,,no,16,,100,,black,rgb
c288f43b-e597-4072-9a36-eb661e6254d8,2026,India,,en,en,no,male,India,India,,,,,,,university-no-degree,English (English),Telugu (తెలుగు),very well,"Hindi (हिन्दी, हिंदी)",at beginner's level,18,none,,no,,no,51,true,50,true,black,rgb
f61a6577-ffa4-46bb-9303-666c4bb759d7,2026,Sweden,,en,en,no,male,Sweden,Sweden,,,,,,,complete-grad,Swedish (svenska),English (English),fluently,German (Deutsch),at beginner's level,30,none,,no,,no,71,,83,,white,rgb
b45af689-fa42-42f0-b7ab-caa684546c95,2026,India,,en,en,no,no-disclosure,India,India,,,,,,,complete-grad,"Hindi (हिन्दी, हिंदी)",English (English),fluently,Japanese (日本語 (にほんご)),at beginner's level,25,none,,no,,no,59,,62,,white,rgb
013ad80c-aaeb-4e4f-85b5-264e97b89db9,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,English (English),,,,,20,,,,,,50,,50,,black,rgb
dd2de08c-92d5-4fb4-8e23-1e8b2a04891a,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,"Hindi (हिन्दी, हिंदी)",English (English),very well,,,22,none,,no,,no,39,,25,,white,p3
3498e854-b080-414a-8622-1c621e00741d,2026,The Netherlands,,en,ru,no,male,Russian Federation,Russian Federation,,,,,,,incomplete-grad,Russian (Русский),English (English),very well,,,28,none,,no,,no,0,,9,,white,rgb
e983f48f-0702-48b6-ad2e-085d0234b5bc,2026,United States,,en,en,no,female,United States,United States,,,,,,,incomplete-sec-high,English (English),,,,,16,,,yes,,no,36,,28,,black,p3
ec9b8bb0-9394-492e-b373-8589e62a7969,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,English (English),Malayalam (മലയാളം),well,"Hindi (हिन्दी, हिंदी)",very well,25,none,,no,,no,1,,1,,black,p3
211abef9-99b1-49ce-adf3-3ad3b29d9a73,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,"Hindi (हिन्दी, हिंदी)",English (English),fluently,Sanskrit (Saṁskṛta) (संस्कृतम्),well,17,none,,no,,no,46,true,25,,white,rgb
06937919-f4aa-42c9-93a6-42c5a374e064,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,English (English),Marathi (Marāṭhī) (मराठी),fluently,"Hindi (हिन्दी, हिंदी)",fluently,24,none,,no,,no,43,,82,,black,rgb
711c8ccd-1b1f-41c1-906b-6a0dc55104a2,2026,India,,en,en,no,male,India,India,,,,,,,complete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",fluently,,,19,none,,yes,,no,71,true,26,,white,rgb
7737245e-2224-4c2c-9886-04a75e4c5a56,2026,United Kingdom,,en,en,no,female,India,United Kingdom,,,,,,,university-degree,"Hindi (हिन्दी, हिंदी)",English (English),,,,30,none,,yes,,no,68,,11,,white,p3
1448e920-c21e-47c3-8d6e-478d0075b66a,2026,United States,,en,en,no,male,India,United States,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Marathi (Marāṭhī) (मराठी),fluently,24,,,,,,24,,35,,white,rgb
0e7a3368-742b-4c62-8fb5-97c95d4fbcdc,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,"Hindi (हिन्दी, हिंदी)",English (English),very well,,,32,none,,no,,no,43,true,50,true,white,rgb
698f581a-4015-490d-879d-0ff45ab14b45,2026,India,,en,en,no,male,India,India,,,,,,,incomplete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",very well,,,16,none,,no,,no,50,,50,,white,rgb
0a512030-4785-474a-a086-3b69be085025,2026,United States,,en,es,no,male,Mexico,Canada,,,,,,,incomplete-sec-high,Spanish (español),English (English),fluently,"French (français, langue française)",at beginner's level,16,none,,no,,no,59,,17,,white,rgb
56d5d4f3-194a-4fdb-9cc5-d5c83bfbaeb2,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,"Hindi (हिन्दी, हिंदी)",English (English),fluently,"French (français, langue française)",at beginner's level,19,none,,yes,,no,49,,50,,white,rgb
3aaad1b6-7486-4c9e-bc87-09c43d11216d,2026,United States,,en,en,no,female,United States,United States,,,,,,,university-degree,English (English),,,,,55,,,yes,,no,53,true,50,true,white,rgb
4af25d37-9fe3-4785-9bec-1ebaff954983,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,Urdu (اردو),,,,,29,,,,,,50,,50,,white,rgb
db33c5d0-a5eb-4195-9429-108f23b6d552,2026,India,,en,en,no,male,India,India,,,,,,,incomplete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",fluently,"French (français, langue française)",at beginner's level,12,none,,no,,no,49,true,100,true,white,rgb
ccb29787-4e25-45b8-83ff-38fae2e68891,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,"Hindi (हिन्दी, हिंदी)",English (English),well,Urdu (اردو),at beginner's level,17,none,,no,,no,33,,28,,white,rgb
27782210-ed23-4286-ae93-8200b1f1f02f,2026,India,,en,en,no,female,India,India,,,,,,,complete-primary,English (English),Gujarati (ગુજરાતી),fluently,"Hindi (हिन्दी, हिंदी)",well,14,none,,no,,no,100,,32,,white,rgb
a2e3decb-44cf-4e6f-b46f-f16f25e66ed0,2026,United States,,en,en,no,female,India,United States,,,,,,,complete-grad,Gujarati (ગુજરાતી),English (English),fluently,"Hindi (हिन्दी, हिंदी)",fluently,31,none,,no,,no,0,,80,,white,p3
1f8606f1-1b32-4d76-afbf-5512419f825d,2026,India,,en,en,no,male,India,India,,,,,,,university-no-degree,English (English),"Hindi (हिन्दी, हिंदी)",fluently,,,18,,,,,,50,,50,,white,p3
49c2e0bc-29cd-4ab1-ab2f-265a6f312343,2026,India,,en,en,no,male,India,India,,,,,,,incomplete-grad,English (English),,,,,19,none,,no,,no,50,,74,,black,rgb
9bf74803-6c8a-4ea5-9317-5a5e8a41ff39,2026,United States,,en,en,no,female,United States,United States,,,,,,,complete-grad,English (English),,,,,35,,,,,,50,,50,,white,p3
68171f73-8a37-4379-a319-153509cdd88e,2026,Canada,,en,en,no,female,India,Canada,,,,,,,complete-grad,English (English),Marathi (Marāṭhī) (मराठी),fluently,"Hindi (हिन्दी, हिंदी)",fluently,31,none,,no,,no,79,,73,,black,rgb
a16caf04-5c26-4fe4-a78b-7f67163d6315,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,English (English),"Bengali, Bangla (বাংলা)",very well,"Hindi (हिन्दी, हिंदी)",well,20,none,,no,,no,75,,50,,white,rgb
487f248e-cb2f-4a94-8332-5b883a596762,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,"Hindi (हिन्दी, हिंदी)",English (English),fluently,,,25,none,,,,,50,,50,,white,p3
bef72e9b-c43f-412e-b7e3-e928a4c938c0,2026,India,,en,en,no,male,India,India,,,,,,,complete-grad,"Hindi (हिन्दी, हिंदी)",,,,,25,,,,,,94,,23,,white,rgb
04b1a7b3-7414-487a-ae14-f57ccb8eac58,2026,India,,en,en,no,female,India,India,,,,,,,complete-sec-high,Tamil (தமிழ்),English (English),very well,,,16,none,,no,,no,67,,12,,white,rgb
bafbed9a-d9f6-4918-99ae-141f59e83782,2026,United States,,en,en,no,no-disclosure,India,United States,,,,,,,incomplete-sec-high,English (English),Marathi (Marāṭhī) (मराठी),very well,"Hindi (हिन्दी, हिंदी)",very well,17,,,,,no,69,true,50,,white,rgb
3f7ab4da-3889-4d8e-b0e4-b210c95cbf20,2026,Canada,,en,en,no,female,India,Canada,,,,,,,university-degree,Gujarati (ગુજરાતી),"Hindi (हिन्दी, हिंदी)",fluently,English (English),fluently,29,none,,no,,no,50,,28,,white,p3
87a8de1e-d02b-40ba-a5aa-38358783ea47,2026,India,,en,en,no,male,India,India,,,,,,,complete-sec-high,"Hindi (हिन्दी, हिंदी)",English (English),very well,German (Deutsch),at beginner's level,16,none,,no,,no,46,true,49,true,white,rgb
36035ebf-6c46-423c-80f7-3f9d0f31e8f3,2026,United Arab Emirates,,en,en,no,female,United States,United States,,,,,,,complete-sec-high,English (English),,,,,18,,,,,,50,,50,,white,rgb
f91b3330-86b5-49db-bd5d-7f5b601f95d3,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,"Hindi (हिन्दी, हिंदी)",English (English),fluently,"Kashmiri (कश्मीरी, كشميري‎)",well,33,,,,,,50,,50,,white,p3
05c93857-eb6c-4eb6-b973-494be529cb8d,2026,India,,en,en,no,male,India,India,,,,,,,university-no-degree,English (English),Kannada (ಕನ್ನಡ),fluently,"Hindi (हिन्दी, हिंदी)",fluently,20,,,no,,no,100,,100,,white,rgb
1b685444-efb3-43b6-9151-830d9d943381,2026,India,,en,en,no,female,India,India,,,,,,,incomplete-grad,English (English),"Hindi (हिन्दी, हिंदी)",very well,Sanskrit (Saṁskṛta) (संस्कृतम्),at beginner's level,18,none,,no,,no,55,,30,,white,rgb
f15e1aa5-0976-404a-a18f-031b3b120981,2026,Bangladesh,,en,en,no,female,Bangladesh,Bangladesh,,,,,,,university-no-degree,"Bengali, Bangla (বাংলা)",English (English),well,"Hindi (हिन्दी, हिंदी)",at beginner's level,23,none,,no,,no,18,,33,,white,rgb
df8a3f64-069d-4b15-8ae8-a6cbc90efe35,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),"Hindi (हिन्दी, हिंदी)",,Kannada (ಕನ್ನಡ),,28,,,,,,50,,50,,white,rgb
10bdc139-243d-4589-abe3-81a603a5ea3e,2026,United States,,en,en,no,female,United States,United States,,,,,,,university-degree,English (English),,,,,31,,,yes,,,50,true,54,,white,p3
5200a69e-b02e-4422-b7ed-b23c9b456a0d,2026,United States,,en,en,no,male,India,United Kingdom,,,,,,,complete-grad,English (English),"Hindi (हिन्दी, हिंदी)",fluently,Spanish (español),at beginner's level,33,none,,,,no,35,,50,true,white,p3
042d40dc-d075-4ca8-aa92-5e203b62c28a,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,English (English),Gujarati (ગુજરાતી),at beginner's level,English (English),very well,21,none,,yes,,no,26,true,60,,white,rgb
4ed9d95b-d1b3-4b0f-bedd-bbf98d26c681,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,Gujarati (ગુજરાતી),English (English),very well,"Hindi (हिन्दी, हिंदी)",,23,none,,no,,no,28,,29,,white,rgb
f23b48d1-e313-431c-8a46-9baf118b393a,2026,India,,en,en,no,female,India,India,,,,,,,incomplete-sec-high,English (English),"French (français, langue française)",at beginner's level,English (English),fluently,17,none,,no,,no,52,,13,,black,p3
8c8f4073-2a1f-4fee-9875-fcfa56809754,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),,,,,24,none,,no,,no,50,,50,,white,p3
ccec07c2-470a-471c-88cc-2837a6b897cb,2026,Pakistan,,en,en,no,female,Pakistan,Pakistan,,,,,,,complete-sec-high,English (English),Urdu (اردو),fluently,"Hindi (हिन्दी, हिंदी)",very well,18,none,,yes,,no,90,,35,,white,rgb
9312f908-88ac-4ba3-b962-e151da5ee7a1,2026,Hungary,,en,hu,no,female,Hungary,Hungary,,,,,,,incomplete-sec-high,English (English),Hungarian (magyar),fluently,German (Deutsch),well,16,,,no,,no,59,,74,,black,rgb
0416786d-2d5b-4c68-856d-b834cc871311,2026,India,,en,en,no,female,India,India,,,,,,,complete-grad,"Hindi (हिन्दी, हिंदी)",English (English),fluently,"Hindi (हिन्दी, हिंदी)",fluently,32,none,,no,,no,73,,46,,white,rgb
fc206089-83db-4ab1-b09b-cf86b9ef1cd3,2026,India,,en,en,no,female,India,India,,,,,,,university-degree,English (English),"French (français, langue française)",at beginner's level,,,22,,,,,,50,,50,,black,rgb
e551a00e-a5a3-42ad-9baf-f38965722cba,2026,India,,en,en,no,male,India,India,,,,,,,university-no-degree,English (English),Telugu (తెలుగు),very well,"Hindi (हिन्दी, हिंदी)",at beginner's level,18,none,,no,,no,51,true,50,true,black,rgb
d0212896-2ec4-474e-8425-a7cba4482271,2026,India,,en,en,no,female,India,India,,,,,,,incomplete-sec-high,English (English),"Hindi (हिन्दी, हिंदी)",fluently,"Panjabi, Punjabi (ਪੰਜਾਬੀ, پنجابی‎)",fluently,15,none,,yes,,no,2,,12,,black,rgb
dcb3946d-f3e2-43b5-9bd4-750223d8a4ad,2026,India,,en,en,no,female,India,India,,,,,,,university-no-degree,English (English),"Bengali, Bangla (বাংলা)",fluently,"Hindi (हिन्दी, हिंदी)",fluently,20,none,,no,,no,69,,66,,black,rgb
900f4cbd-c5fb-4748-b99c-ec46b58a637c,2026,United Arab Emirates,,en,en,no,no-disclosure,India,United Arab Emirates,,,,,,,complete-sec-high,English (English),Tamil (தமிழ்),fluently,Malayalam (മലയാളം),at beginner's level,18,none,,no,,no,28,true,100,,black,rgb
92960d03-2640-4426-bfed-aa52f3dd7665,2026,India,,en,en,no,male,India,India,,,,,,,university-degree,English (English),"Hindi (हिन्दी, हिंदी)",,,,29,none,,no,,no,52,,50,,black,rgb
