lang,lang_abv,commonName,simplifiedName,numLineNames,avgHueRGBCode,numFullNames,avgFullColorRGBCode,avgFullL,avgFullA,avgFullB
"Korean (한국어, 조선어)",ko,황토색,황토,6,"rgb(255, 188, 0)",188,"rgb(197,148,66)",0.6971392097630601,0.024816407113563917,0.11169648872427036
"Korean (한국어, 조선어)",ko,회색,회,0,,132,"rgb(149,153,157)",0.681586252851443,-0.004013649907740549,-0.0060762841983561106
"Korean (한국어, 조선어)",ko,회갈색,회갈,0,,12,"rgb(138,122,110)",0.590292112311377,0.014722772632895982,0.022946675906275398
"Korean (한국어, 조선어)",ko,회보라색,회보라,0,,15,"rgb(131,108,160)",0.573366541771339,0.045805971477328365,-0.06745770856357339
Lithuanian (lietuvių kalba),lt,geltona,geltona,26,"rgb(255, 233, 0)",0,,,,
Lithuanian (lietuvių kalba),lt,mėlyna,melyna,54,"rgb(0, 100, 255)",0,,,,
Lithuanian (lietuvių kalba),lt,oranžinė,oranzine,33,"rgb(255, 140, 0)",0,,,,
Lithuanian (lietuvių kalba),lt,purpurinė,purpurine,13,"rgb(255, 0, 176)",0,,,,
Lithuanian (lietuvių kalba),lt,raudona,raudona,25,"rgb(255, 0, 45)",0,,,,
Lithuanian (lietuvių kalba),lt,rožinė,rozine,24,"rgb(255, 0, 176)",0,,,,
Lithuanian (lietuvių kalba),lt,salotinė,salotine,18,"rgb(118, 255, 0)",0,,,,
Lithuanian (lietuvių kalba),lt,tamsiai mėlyna,tamsiaimelyna,7,"rgb(0, 52, 255)",0,,,,
Lithuanian (lietuvių kalba),lt,violetinė,violetine,28,"rgb(194, 0, 255)",0,,,,
Lithuanian (lietuvių kalba),lt,žalia,zalia,21,"rgb(4, 255, 0)",0,,,,
Lithuanian (lietuvių kalba),lt,žalsva,zalsva,16,"rgb(0, 255, 162)",0,,,,
Lithuanian (lietuvių kalba),lt,žydra,zydra,42,"rgb(0, 217, 255)",0,,,,
Macedonian (македонски јазик),mk,виолетова,виолетова,9,"rgb(185, 0, 255)",0,,,,
Macedonian (македонски јазик),mk,жолта,жолта,10,"rgb(255, 246, 0)",0,,,,
Macedonian (македонски јазик),mk,зелена,зелена,22,"rgb(0, 255, 58)",0,,,,
Macedonian (македонски јазик),mk,портокалова,портокалова,9,"rgb(255, 126, 0)",0,,,,
Macedonian (македонски јазик),mk,светло сина,светлосина,7,"rgb(0, 194, 255)",0,,,,
Macedonian (македонски јазик),mk,сина,сина,21,"rgb(0, 174, 255)",0,,,,
Macedonian (македонски јазик),mk,темно сина,темносина,9,"rgb(0, 66, 255)",0,,,,
Macedonian (македонски јазик),mk,тиркизна,тиркизна,6,"rgb(0, 255, 245)",0,,,,
Macedonian (македонски јазик),mk,црвена,црвена,8,"rgb(255, 0, 26)",0,,,,
"Malay (bahasa Melayu, بهاس ملايو‎)",ms,biru,biru,62,"rgb(0, 137, 255)",0,,,,
"Malay (bahasa Melayu, بهاس ملايو‎)",ms,biru gelap,birugelap,7,"rgb(0, 58, 255)",0,,,,
"Malay (bahasa Melayu, بهاس ملايو‎)",ms,biru langit,birulangit,11,"rgb(0, 195, 255)",0,,,,
"Malay (bahasa Melayu, بهاس ملايو‎)",ms,biru muda,birumuda,12,"rgb(0, 200, 255)",0,,,,
"Malay (bahasa Melayu, بهاس ملايو‎)",ms,biru terang,biruterang,7,"rgb(0, 190, 255)",0,,,,
"Malay (bahasa Melayu, بهاس ملايو‎)",ms,hijau,hijau,50,"rgb(0, 255, 80)",0,,,,
"Malay (bahasa Melayu, بهاس ملايو‎)",ms,hijau muda,hijaumuda,9,"rgb(0, 255, 37)",0,,,,
"Malay (bahasa Melayu, بهاس ملايو‎)",ms,jingga,jingga,15,"rgb(255, 118, 0)",0,,,,
"Malay (bahasa Melayu, بهاس ملايو‎)",ms,kuning,kuning,24,"rgb(255, 234, 0)",0,,,,
"Malay (bahasa Melayu, بهاس ملايو‎)",ms,merah,merah,33,"rgb(255, 0, 45)",0,,,,
"Malay (bahasa Melayu, بهاس ملايو‎)",ms,merah jambu,merahjambu,30,"rgb(255, 0, 165)",0,,,,
"Malay (bahasa Melayu, بهاس ملايو‎)",ms,oren,oren,18,"rgb(255, 137, 0)",0,,,,
"Malay (bahasa Melayu, بهاس ملايو‎)",ms,pink,pink,8,"rgb(255, 0, 161)",1,,,,
"Malay (bahasa Melayu, بهاس ملايو‎)",ms,ungu,ungu,19,"rgb(198, 0, 255)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,blå,bla,81,"rgb(0, 125, 255)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,grønn,grønn,55,"rgb(0, 255, 82)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,gul,gul,37,"rgb(255, 233, 0)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,himmelblå,himmelbla,11,"rgb(0, 181, 255)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,kongeblå,kongebla,8,"rgb(0, 53, 255)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,lilla,lilla,31,"rgb(186, 0, 255)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,lime,lime,9,"rgb(152, 255, 0)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,limegrønn,limegrønn,8,"rgb(121, 255, 0)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,lys blå,lysbla,6,"rgb(0, 215, 255)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,lyseblå,lysebla,17,"rgb(0, 209, 255)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,magenta,magenta,8,"rgb(255, 0, 198)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,marineblå,marinebla,5,"rgb(0, 61, 255)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,mintgrønn,mintgrønn,6,"rgb(0, 255, 179)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,mørkeblå,mørkebla,8,"rgb(0, 64, 255)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,orange,orange,7,"rgb(255, 116, 0)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,oransje,oransje,39,"rgb(255, 134, 0)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,rød,rød,43,"rgb(255, 0, 46)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,rosa,rosa,51,"rgb(255, 0, 181)",0,,,,
Norwegian Bokmål (Norsk bokmål),nb,turkis,turkis,39,"rgb(0, 255, 250)",0,,,,
Persian (Farsi) (فارسی),fa,آبی,ابى,115,"rgb(0, 136, 255)",178,"rgb(53,130,233)",0.6120447603814574,-0.03885057384704712,-0.16965082024789083
Persian (Farsi) (فارسی),fa,آبی آسمانی,ابى اسمانى,30,"rgb(0, 204, 255)",31,"rgb(70,202,246)",0.785081143412757,-0.09089970511674493,-0.08981915625165132
Persian (Farsi) (فارسی),fa,آبی پررنگ,ابى پررنگ,8,"rgb(0, 63, 255)",9,,,,
Persian (Farsi) (فارسی),fa,آبی تیره,ابى تىره,13,"rgb(0, 67, 255)",32,"rgb(32,70,191)",0.45029534572003754,-0.015574260346263689,-0.19398458735166488
Persian (Farsi) (فارسی),fa,آبی روشن,ابى روشن,20,"rgb(0, 204, 255)",14,"rgb(74,196,248)",0.7748659849232156,-0.08299105816457511,-0.09919564368154732
Persian (Farsi) (فارسی),fa,آبی فیروزه ای,ابى فىروزه اى,10,"rgb(0, 245, 255)",14,"rgb(61,225,235)",0.8333500929649994,-0.1209862767568999,-0.046031672165086024
Persian (Farsi) (فارسی),fa,آبی کاربنی,ابى کاربنى,12,"rgb(0, 45, 255)",20,"rgb(40,48,222)",0.45233444696395614,-0.0042357579576849545,-0.2514745513027532
Persian (Farsi) (فارسی),fa,آبی کم رنگ,ابى کم رنگ,5,"rgb(0, 191, 255)",2,,,,
Persian (Farsi) (فارسی),fa,ابی کمرنگ,ابى کمرنگ,8,"rgb(0, 201, 255)",7,,,,
Persian (Farsi) (فارسی),fa,ابی لاجوردی,ابى لاجوردى,6,"rgb(0, 144, 255)",7,,,,
Persian (Farsi) (فارسی),fa,آبی نفتی,ابى نفتى,16,"rgb(0, 59, 255)",42,"rgb(30,77,207)",0.47832340360156783,-0.020564232127656228,-0.2053505090384883
Persian (Farsi) (فارسی),fa,آجری,اجرى,4,,31,"rgb(206,112,53)",0.6418049089222221,0.08862244598759227,0.10628156605506575
Persian (Farsi) (فارسی),fa,ارغوانی,ارغوانى,3,,20,"rgb(185,61,174)",0.5771470760854001,0.17794981022512427,-0.09565247122145445
Persian (Farsi) (فارسی),fa,بادمجانی,بادمجانى,1,,15,"rgb(104,44,108)",0.40319651248109656,0.1011495730781432,-0.06949481120564559
Persian (Farsi) (فارسی),fa,بنفش,بنفش,79,"rgb(188, 0, 255)",275,"rgb(162,69,203)",0.5718171222733917,0.14284174254058746,-0.14893195835883097
Persian (Farsi) (فارسی),fa,بنفش تیره,بنفش تىره,1,,23,"rgb(101,47,143)",0.4263728099956932,0.09257127416624783,-0.12262527293047731
Persian (Farsi) (فارسی),fa,بنفش روشن,بنفش روشن,2,,18,"rgb(202,105,223)",0.67763835994426,0.14775500790204887,-0.12331298790389997
Persian (Farsi) (فارسی),fa,خاکستری,خاکسترى,0,,24,"rgb(155,159,164)",0.6997560706704756,-0.0022925089049909337,-0.008153463333846207
Persian (Farsi) (فارسی),fa,خردلی,خردلى,15,"rgb(255, 187, 0)",39,"rgb(221,174,51)",0.7731367908793788,0.009055903297838893,0.14221692077073542
Persian (Farsi) (فارسی),fa,زرد,زرد,50,"rgb(255, 242, 0)",48,"rgb(241,232,52)",0.9103095383755981,-0.05147715122127123,0.1751662787591464
Persian (Farsi) (فارسی),fa,زرد فسفری,زرد فسفرى,5,"rgb(220, 255, 0)",4,,,,
Persian (Farsi) (فارسی),fa,زرشکی,زرشکى,3,,37,"rgb(156,36,63)",0.4623539780321039,0.15064612246003056,0.03537955102049463
Persian (Farsi) (فارسی),fa,سبز,سبز,81,"rgb(0, 255, 104)",359,"rgb(94,200,102)",0.7467087485919519,-0.13729999185256264,0.09576363380726997
Persian (Farsi) (فارسی),fa,سبز آبی,سبز ابى,13,"rgb(0, 255, 208)",26,"rgb(68,215,186)",0.7944172014190112,-0.12938150901202097,0.007077658802282223
Persian (Farsi) (فارسی),fa,سبز پسته ای,سبز پسته اى,4,,24,"rgb(134,221,97)",0.8155164259586802,-0.13276650348670258,0.12241027209414465
Persian (Farsi) (فارسی),fa,سبز تیره,سبز تىره,0,,40,"rgb(57,122,64)",0.5212097903273989,-0.0924582319081197,0.06240404433778961
Persian (Farsi) (فارسی),fa,سبز چمنی,سبز چمنى,6,"rgb(0, 255, 83)",51,"rgb(108,207,76)",0.7662801125634359,-0.1447804587235895,0.1265950989551669
Persian (Farsi) (فارسی),fa,سبز روشن,سبز روشن,18,"rgb(0, 255, 52)",34,"rgb(120,236,108)",0.8476545146203075,-0.15601030765916868,0.1225164972971026
Persian (Farsi) (فارسی),fa,سبز فسفری,سبز فسفرى,23,"rgb(29, 255, 0)",42,"rgb(108,244,82)",0.8599418637395626,-0.18037574608403895,0.1478519932810443
Persian (Farsi) (فارسی),fa,سبز لجنی,سبز لجنى,2,,44,"rgb(96,125,68)",0.5534902760321879,-0.05931412542030397,0.0677172179112356
Persian (Farsi) (فارسی),fa,سبز یشمی,سبز ىشمى,1,,14,"rgb(75,124,78)",0.5376309278644763,-0.07302208266973244,0.049923646143536775
Persian (Farsi) (فارسی),fa,سبزآبی,سبزابى,4,,12,"rgb(46,215,184)",0.7907056610843421,-0.13872981545351518,0.009371074091335724
Persian (Farsi) (فارسی),fa,سرخابی,سرخابى,24,"rgb(255, 0, 157)",34,"rgb(230,47,147)",0.6242315008843976,0.22787034240060552,-0.027184728934977833
Persian (Farsi) (فارسی),fa,سرمه ای,سرمه اى,1,,25,"rgb(53,54,148)",0.39372687376443266,0.017235284671037836,-0.1502671086104987
Persian (Farsi) (فارسی),fa,سورمه ای,سورمه اى,2,,21,"rgb(38,53,139)",0.37359110130455603,0.0001835504600803817,-0.14352838359527395
Persian (Farsi) (فارسی),fa,سیاه,سىاه,0,,15,"rgb(38,27,31)",0.23672536303775793,0.019145827205486233,-0.00219226319663098
Persian (Farsi) (فارسی),fa,صورتی,صورتى,53,"rgb(255, 0, 178)",116,"rgb(239,91,183)",0.6902609893722855,0.19837713682407979,-0.05134734520530984
Persian (Farsi) (فارسی),fa,صورتی پررنگ,صورتى پررنگ,4,,12,"rgb(230,57,146)",0.6311286501112942,0.21860379237000116,-0.02167910037100508
Persian (Farsi) (فارسی),fa,طوسی,طوسى,0,,19,"rgb(144,144,151)",0.6561590019009781,0.0017878268277160942,-0.009975104962842304
Persian (Farsi) (فارسی),fa,فسفری,فسفرى,10,"rgb(196, 255, 0)",22,"rgb(166,245,60)",0.8879200374959489,-0.14314754365141455,0.16756178129265942
Persian (Farsi) (فارسی),fa,فیروزه ای,فىروزه اى,9,"rgb(0, 250, 255)",32,"rgb(63,213,215)",0.7985905496984983,-0.11756775172773845,-0.03318054861739988
Persian (Farsi) (فارسی),fa,قرمز,قرمز,72,"rgb(255, 0, 39)",118,"rgb(230,45,54)",0.6010668803898389,0.19771548364660915,0.09203779822226675
Persian (Farsi) (فارسی),fa,قهوه ای,قهوه‌اى,0,,99,"rgb(143,89,51)",0.5154916573681253,0.05217686664261565,0.07150936772611782
Persian (Farsi) (فارسی),fa,قهوه ای روشن,قهوه‌اى روشن,1,,12,"rgb(190,126,55)",0.6461852811924846,0.04806383614407557,0.10637668992494491
Persian (Farsi) (فارسی),fa,کرم,کرم,0,,24,"rgb(230,198,143)",0.8411932071960075,0.013430218760774645,0.07886170525424606
Persian (Farsi) (فارسی),fa,گلبهی,گلبهى,0,,24,"rgb(238,134,128)",0.7307694573924719,0.11708555244756164,0.05164908584356571
Persian (Farsi) (فارسی),fa,نارنجی,نارنجى,63,"rgb(255, 135, 0)",68,"rgb(246,131,36)",0.7256038261916026,0.10003515313306613,0.13740817753766052
Persian (Farsi) (فارسی),fa,نیلی,نىلى,4,,19,"rgb(79,160,211)",0.6753675128911197,-0.05623581529585251,-0.09439666758618746
Persian (Farsi) (فارسی),fa,یاسی,ىاسى,1,,24,"rgb(188,136,213)",0.704922262803918,0.08505330066453326,-0.0884109645988046
Persian (Farsi) (فارسی),fa,یشمی,ىشمى,1,,22,"rgb(112,143,85)",0.6110175527547504,-0.058854371949269735,0.06761451066409865
"Polish (język polski, polszczyzna)",pl,beżowy,bezowy,0,,13,"rgb(206,187,169)",0.8031130211868047,0.013886602030316579,0.02969912710807539
"Polish (język polski, polszczyzna)",pl,biskupi,biskupi,5,"rgb(255, 0, 163)",0,,,,
"Polish (język polski, polszczyzna)",pl,błękitny,błekitny,53,"rgb(0, 192, 255)",7,,,,
"Polish (język polski, polszczyzna)",pl,bordowy,bordowy,0,,15,"rgb(148,45,57)",0.4553157498411613,0.13077087904675533,0.04125632840863371
"Polish (język polski, polszczyzna)",pl,brązowy,brazowy,0,,41,"rgb(142,90,57)",0.5176229024587126,0.051012110461319336,0.06612647220587853
"Polish (język polski, polszczyzna)",pl,ciemny niebieski,ciemnoniebieski,37,"rgb(0, 61, 255)",8,,,,
"Polish (język polski, polszczyzna)",pl,ciemnoróżowy,ciemnorozowy,5,"rgb(255, 0, 126)",8,,,,
"Polish (język polski, polszczyzna)",pl,ciemnozielony,ciemnozielony,0,,27,"rgb(42,100,55)",0.45132347053757055,-0.08070149313036207,0.04832506114345826
"Polish (język polski, polszczyzna)",pl,ciemny żółty,ciemnozołty,5,"rgb(255, 206, 0)",2,,,,
"Polish (język polski, polszczyzna)",pl,czarny,czarny,0,,23,"rgb(35,24,27)",0.22422539638067876,0.0183490136453743,0.0007724725959738248
"Polish (język polski, polszczyzna)",pl,czerwony,czerwony,92,"rgb(255, 0, 44)",40,"rgb(240,33,54)",0.6131480623075275,0.2136846758344451,0.09502197571270185
"Polish (język polski, polszczyzna)",pl,fiolet,fiolet,5,"rgb(192, 0, 255)",10,,,,
"Polish (język polski, polszczyzna)",pl,fioletowy,fioletowy,83,"rgb(190, 0, 255)",104,"rgb(161,60,209)",0.5643845194832191,0.14995581682943848,-0.16557844229925953
"Polish (język polski, polszczyzna)",pl,fuksja,fuksja,22,"rgb(255, 0, 216)",9,,,,
"Polish (język polski, polszczyzna)",pl,granatowy,granatowy,17,"rgb(0, 31, 255)",34,"rgb(35,56,171)",0.4088253271945291,-0.006041379825679956,-0.18352902087306225
"Polish (język polski, polszczyzna)",pl,jasnobrązowy,jasnobrazowy,0,,15,"rgb(179,135,80)",0.653182671914988,0.029385135482324708,0.08542574057124515
"Polish (język polski, polszczyzna)",pl,jasnoniebieski,jasnoniebieski,32,"rgb(0, 196, 255)",11,,,,
"Polish (język polski, polszczyzna)",pl,jasnopomarańczowy,jasnopomaranczowy,9,"rgb(255, 169, 0)",2,,,,
"Polish (język polski, polszczyzna)",pl,jasnozielony,jasnozielony,21,"rgb(129, 255, 0)",17,"rgb(149,245,88)",0.8805473156661353,-0.15108322160397786,0.14878129111972102
"Polish (język polski, polszczyzna)",pl,limonkowy,limonkowy,14,"rgb(123, 255, 0)",7,,,,
"Polish (język polski, polszczyzna)",pl,magenta,magenta,11,"rgb(255, 0, 163)",4,,,,
"Polish (język polski, polszczyzna)",pl,malinowy,malinowy,19,"rgb(255, 0, 97)",2,,,,
"Polish (język polski, polszczyzna)",pl,miętowy,mietowy,5,"rgb(0, 255, 191)",6,,,,
"Polish (język polski, polszczyzna)",pl,morski,morski,13,"rgb(0, 255, 246)",13,"rgb(42,191,185)",0.730591545381189,-0.11615580736691065,-0.021325097983824017
"Polish (język polski, polszczyzna)",pl,niebieski,niebieski,217,"rgb(0, 140, 255)",113,"rgb(25,137,237)",0.6245540561990408,-0.054977092067269855,-0.1678083913471835
"Polish (język polski, polszczyzna)",pl,pomarańczowy,pomaranczowy,110,"rgb(255, 133, 0)",37,"rgb(251,132,31)",0.7331842146010904,0.10354843455856164,0.14143972415293377
"Polish (język polski, polszczyzna)",pl,purpurowy,purpurowy,6,"rgb(237, 0, 255)",10,,,,
"Polish (język polski, polszczyzna)",pl,róż,roz,5,"rgb(255, 0, 180)",5,,,,
"Polish (język polski, polszczyzna)",pl,różowy,rozowy,113,"rgb(255, 0, 177)",65,"rgb(245,68,174)",0.6729523570858907,0.22795813228430636,-0.046699575740764956
"Polish (język polski, polszczyzna)",pl,seledynowy,seledynowy,19,"rgb(0, 255, 91)",12,"rgb(110,240,146)",0.8591830208102166,-0.15126192143554867,0.08599949346531399
"Polish (język polski, polszczyzna)",pl,szary,szary,0,,21,"rgb(132,144,145)",0.6431841250141206,-0.011905013356972274,-0.005409681109964926
"Polish (język polski, polszczyzna)",pl,turkusowy,turkusowy,38,"rgb(0, 255, 251)",23,"rgb(46,229,210)",0.8329679037218115,-0.14019104374975402,-0.008703149353605907
"Polish (język polski, polszczyzna)",pl,zielony,zielony,150,"rgb(0, 255, 49)",137,"rgb(97,221,87)",0.7984897664456689,-0.1626932855415065,0.12634812966886494
"Polish (język polski, polszczyzna)",pl,żółty,zołty,91,"rgb(255, 235, 0)",25,"rgb(244,228,39)",0.902847696432005,-0.04486363694701097,0.17795466409569893
Portuguese (português),pt,amarelo,amarelo,96,"rgb(255, 236, 0)",36,"rgb(245,228,37)",0.9043835348305724,-0.04426712592619476,0.17876132372684153
Portuguese (português),pt,azul,azul,223,"rgb(0, 136, 255)",148,"rgb(37,131,234)",0.6112833936364207,-0.04728587859137949,-0.1709300405950237
Portuguese (português),pt,azul bebê,azulbebe,7,"rgb(0, 218, 255)",13,"rgb(121,209,239)",0.8169420402626194,-0.07013492167896802,-0.06293440085436812
Portuguese (português),pt,azul celeste,azulceleste,9,"rgb(0, 163, 255)",4,,,,
Portuguese (português),pt,azul céu,azulceu,8,"rgb(0, 178, 255)",4,,,,
Portuguese (português),pt,azul claro,azulclaro,60,"rgb(0, 192, 255)",23,"rgb(62,192,248)",0.7612852971250821,-0.0839435059296647,-0.10695457487489127
Portuguese (português),pt,azul escuro,azulescuro,34,"rgb(0, 50, 255)",36,"rgb(38,68,199)",0.45695300894293145,-0.009884049476475617,-0.20525582832520697
Portuguese (português),pt,azul marinho,azulmarinho,15,"rgb(0, 147, 255)",24,"rgb(23,94,175)",0.4865305390007698,-0.03729986809751326,-0.14112774788810892
Portuguese (português),pt,azul piscina,azulpiscina,16,"rgb(0, 245, 255)",6,,,,
Portuguese (português),pt,azul royal,azulroyal,5,"rgb(0, 67, 255)",4,,,,
Portuguese (português),pt,bege,bege,1,,19,"rgb(221,192,140)",0.8199758807652835,0.010642084730016188,0.07452103458243664
Portuguese (português),pt,castanho,castanho,0,,16,"rgb(138,83,51)",0.49827950554621214,0.056957803547247526,0.06639002012133328
Portuguese (português),pt,ciano,ciano,30,"rgb(0, 255, 254)",16,"rgb(55,233,222)",0.8478658591076689,-0.13591956475975384,-0.020358061950139197
Portuguese (português),pt,cinza,cinza,0,,33,"rgb(134,135,132)",0.6223274453851482,-0.002354964791117111,0.004391856426049455
Portuguese (português),pt,fúcsia,fucsia,9,"rgb(255, 0, 205)",6,,,,
Portuguese (português),pt,laranja,laranja,101,"rgb(255, 131, 0)",48,"rgb(247,132,32)",0.7290087903078427,0.09986962236444213,0.14011849824871134
Portuguese (português),pt,laranja claro,laranjaclaro,6,"rgb(255, 164, 0)",1,,,,
Portuguese (português),pt,laranja escuro,laranjaescuro,7,"rgb(255, 94, 0)",5,,,,
Portuguese (português),pt,lilás,lilas,6,"rgb(212, 0, 255)",49,"rgb(186,122,215)",0.6813353182266866,0.10386182998867895,-0.10544765282778144
Portuguese (português),pt,lima,lima,5,"rgb(147, 255, 0)",1,,,,
Portuguese (português),pt,magenta,magenta,25,"rgb(255, 0, 186)",25,"rgb(222,51,166)",0.6217668913331837,0.22292029043811218,-0.05990492329333527
Portuguese (português),pt,marrom,marrom,0,,58,"rgb(131,84,52)",0.4907371541472195,0.04610615466277869,0.06245356281901728
Portuguese (português),pt,preto,preto,0,,29,"rgb(35,25,36)",0.22982049683358446,0.020963243996941668,-0.015109764674078712
Portuguese (português),pt,rosa,rosa,101,"rgb(255, 0, 171)",89,"rgb(240,74,172)",0.6704598652209723,0.2163498850203991,-0.04505093364578135
Portuguese (português),pt,rosa choque,rosachoque,26,"rgb(255, 0, 179)",13,"rgb(247,37,174)",0.6580583124571873,0.25405709008298255,-0.05533535678496287
Portuguese (português),pt,rosa escuro,rosaescuro,5,"rgb(255, 0, 126)",7,,,,
Portuguese (português),pt,roxo,roxo,64,"rgb(172, 0, 255)",120,"rgb(147,63,198)",0.5430044626999121,0.13084147026533352,-0.1570642238348599
Portuguese (português),pt,turquesa,turquesa,13,"rgb(0, 222, 255)",6,,,,
Portuguese (português),pt,verde,verde,128,"rgb(0, 255, 57)",173,"rgb(96,212,90)",0.7773756566748287,-0.1537405350609232,0.11746127140953326
Portuguese (português),pt,verde água,verdeagua,28,"rgb(0, 255, 202)",22,"rgb(61,237,181)",0.8459301094859589,-0.1557502171538175,0.037551669149726914
Portuguese (português),pt,verde claro,verdeclaro,31,"rgb(0, 255, 80)",37,"rgb(122,240,116)",0.8590673535831195,-0.1564672283947664,0.1189745443127689
Portuguese (português),pt,verde escuro,verdeescuro,0,,27,"rgb(53,118,58)",0.5066209834991982,-0.09286290614028683,0.06458391425373547
Portuguese (português),pt,verde fluorescente,verdefluorescente,6,"rgb(71, 255, 0)",1,,,,
Portuguese (português),pt,verde limão,verdelimao,23,"rgb(158, 255, 0)",14,"rgb(155,246,35)",0.8830935482099076,-0.15773305367523904,0.17611537539402727
Portuguese (português),pt,verde musgo,verdemusgo,0,,21,"rgb(102,143,76)",0.601871670564468,-0.07374487924631848,0.0754050793326409
Portuguese (português),pt,verde piscina,verdepiscina,7,"rgb(0, 255, 182)",5,,,,
Portuguese (português),pt,vermelho,vermelho,76,"rgb(255, 0, 37)",44,"rgb(238,42,52)",0.6138803234919297,0.20553883014408406,0.09671544866037195
Portuguese (português),pt,vinho,vinho,0,,24,"rgb(136,38,62)",0.4279659508369101,0.12986002039596925,0.023589003131381365
Portuguese (português),pt,violeta,violeta,17,"rgb(201, 0, 255)",29,"rgb(162,73,205)",0.5783752684940413,0.13868020527851535,-0.14900557648223234
Romanian (limba română),ro,albastru,albastru,133,"rgb(0, 127, 255)",12,"rgb(-13,128,252)",0.6129579552668855,-0.05321528837097183,-0.20113577657625814
Romanian (limba română),ro,albastru deschis,albastrudeschis,24,"rgb(0, 217, 255)",3,,,,
Romanian (limba română),ro,albastru inchis,albastruinchis,13,"rgb(0, 64, 255)",3,,,,
Romanian (limba română),ro,bleu,bleu,25,"rgb(0, 207, 255)",6,,,,
Romanian (limba română),ro,bleumarin,bleumarin,8,"rgb(0, 88, 255)",7,,,,
Romanian (limba română),ro,cyan,cyan,6,"rgb(0, 255, 251)",0,,,,
Romanian (limba română),ro,fucsia,fucsia,13,"rgb(255, 0, 136)",2,,,,
Romanian (limba română),ro,galben,galben,60,"rgb(255, 237, 0)",4,,,,
Romanian (limba română),ro,indigo,indigo,6,"rgb(122, 0, 255)",4,,,,
Romanian (limba română),ro,lime,lime,5,"rgb(185, 255, 0)",3,,,,
Romanian (limba română),ro,magenta,magenta,13,"rgb(255, 0, 192)",4,,,,
Romanian (limba română),ro,mov,mov,48,"rgb(214, 0, 255)",15,"rgb(179,52,220)",0.5878186314486092,0.17864309668223605,-0.17094526652513314
Romanian (limba română),ro,mustar,mustar,6,"rgb(255, 189, 0)",1,,,,
Romanian (limba română),ro,portocaliu,portocaliu,55,"rgb(255, 137, 0)",5,,,,
Romanian (limba română),ro,portocaliu inchis,portocaliuinchis,6,"rgb(255, 104, 0)",0,,,,
Romanian (limba română),ro,rosu,rosu,64,"rgb(255, 0, 41)",7,,,,
Romanian (limba română),ro,rosu aprins,rosuaprins,5,"rgb(255, 0, 40)",0,,,,
Romanian (limba română),ro,roz,roz,59,"rgb(255, 0, 180)",15,"rgb(249,63,180)",0.677936881118486,0.2373729714526123,-0.054079903929132755
Romanian (limba română),ro,roz inchis,rozinchis,7,"rgb(255, 0, 142)",0,,,,
Romanian (limba română),ro,turcoaz,turcoaz,23,"rgb(0, 255, 228)",6,,,,
Romanian (limba română),ro,verde,verde,97,"rgb(0, 255, 67)",32,"rgb(90,240,92)",0.8435406457221093,-0.1833754965880459,0.13607715323100433
Romanian (limba română),ro,verde deschis,verdedeschis,14,"rgb(0, 255, 48)",2,,,,
Romanian (limba română),ro,verde neon,verdeneon,9,"rgb(0, 255, 149)",0,,,,
Romanian (limba română),ro,verde praz,verdepraz,7,"rgb(143, 255, 0)",1,,,,
Romanian (limba română),ro,violet,violet,20,"rgb(213, 0, 255)",5,,,,
Russian (Русский),ru,алый,алыи,13,"rgb(255, 0, 47)",7,,,,
Russian (Русский),ru,бежевый,бежевыи,0,,22,"rgb(223,188,159)",0.8182886099715223,0.025893691915558844,0.04982772812449444
Russian (Русский),ru,бирюзовый,бирюзовыи,45,"rgb(0, 255, 212)",34,"rgb(50,228,195)",0.8245706826428354,-0.1442504550732141,0.009308181965791631
Russian (Русский),ru,болотный,болотныи,0,,12,"rgb(90,102,54)",0.4888257614019073,-0.037568524161014305,0.061790630027419524
Russian (Русский),ru,бордовый,бордовыи,2,,17,"rgb(151,39,76)",0.45895663412105003,0.1483657878048325,0.013763859772015438
Russian (Русский),ru,голубой,голубои,109,"rgb(0, 193, 255)",57,"rgb(46,189,244)",0.7490294558821898,-0.08898355748265634,-0.10618720539720404
Russian (Русский),ru,желто зеленый,желтозеленыи,10,"rgb(163, 255, 0)",11,,,,
